id,text,score,x,y,keyword
9048,King Taco,4.5,34.107243,-117.633354,Mexican Fast Food
9049,King Yuan Restaurant,4,37.579136,-122.346245,Fast Food
9050,King's Fish House,4,33.76932,-118.19237,Seafood American Steak Traditional
9051,King's Pizza,4.5,34.1306,-118.251999,Pizza
9052,Kingston Cafe,4,34.139899,-118.150451,Caribbean American
9053,Korea Garden BBQ,2.5,37.625172,-122.41123,Barbecue Korean Asian Pan Asian Steak
9054,Kotohira Restaurant,4.5,33.8887685,-118.3084191,Japanese
9055,Kraemer's Koffee Bistro,4,33.951029,-117.39624,Coffee Bagels Bakery Diner Sandwiches Subs
9056,L'ottavo Ristorante,4,37.788874,-122.411737,Italian Eclectic Continental
9057,La Casita Mexican Restaurant and Cantina,4,37.36071373,-118.395414,Mexican
9058,La China Poblana,4.5,34.025771,-118.1964536,Chinese Asian Mexican Pan Asian
9059,La China Restaurant,3,32.83868,-117.09797,Chinese Asian
9060,La Costa De Jalisco,5,34.063101,-117.705433,Latin American Mexican
9061,La Estrella Restaurant,4.5,34.159599,-118.1435984,Mexican Catering
9062,La Louisanne,3.5,33.988258,-118.353853,Cajun American Creole Southern Caribbean Soul Food
9063,La Mexicana Taqueria,5,38.692704,-121.271553,Mexican
9064,La Penita Restaurant,4.5,37.32685,-121.88363,Mexican
9065,La Playita,4.5,34.002447,-118.470314,Mexican American Asian Latin American Middle Eastern
9066,La Scala,3,37.579094,-122.346306,Italian Mediterranean Pasta
9067,Lakeside Chinese Cuisine,4,33.628876,-117.63481,Chinese
9068,Lamppost Pizza,3.5,33.63659,-117.680725,Pizza American Fast Food Sandwiches Subs
9069,Las Casuelas Nuevas,4.5,33.762352,-116.44126,Mexican Southwestern
9070,Las Palmas Super Burrito,4,37.790401,-122.219874,Mexican
9071,Lax Tacos,4,33.9527,-118.364655,Mexican Fast Food
9072,Lees Carribean Restaurant,3.5,33.964554,-118.34397,Caribbean Barbecue Californian Italian
9073,Little Caesars Pizza,5,38.007828,-121.891723,Pizza American Deli European Italian
9074,Little Caesars Pizza,4.5,33.86443,-117.54464,Pizza American Deli Italian
9075,Little India Restaurant,4,37.484924,-122.226171,Indian Asian Deli
9076,Little Siam Restaurant,4.5,34.20827,-118.62371,Thai Asian Deli
9077,Longboarder Cafe,4,33.196133,-117.37973,American Cafe Deli Diner Sandwiches
9078,Los Chavos Tacos,4.5,34.18489,-118.338737,Mexican
9079,Los Gatos Brewing Company,3.5,37.225399,-121.982542,American French Spanish Traditional
9080,Los Taquitos,4,33.96108,-118.376114,Mexican Latin American
9081,Lou's Oak Oven Barbecue,4,33.649559,-117.953574,Barbecue American Burgers Chicken Ribs Wings
9082,Lumberjack Cafe,3.5,34.260399,-116.862352,Cafe Sandwiches
9083,Lupita's Restaurant,3.5,37.406529,-121.887898,Mexican
9084,Madeo Restaurant,4,34.07718,-118.38572,Italian European American Seafood Steak
9085,Magoo's Pizza,4,35.3032,-119.05672,Pizza Sandwiches Subs
9086,Main Street Cafe,4.5,36.596844,-119.45133,Cafe Sandwiches
9087,Mama Ds Italian,3.5,33.884663,-118.41069,Italian European Pasta Pizza
9088,Mandarin Chateau Restaurant,4.5,34.06595,-118.236435,Chinese
9089,Mandarin Chef,4.5,32.74378,-116.93235,Chinese Asian
9090,Mandarin Villa,4.5,37.755001,-121.435107,Chinese Asian
9091,Mangolian BBQ,4.5,38.65813,-120.973189,Barbecue Burgers Chicken Ribs Wings
9092,Marketplace Grille,4,32.842729,-117.272339,Barbecue Mediterranean American Greek Healthy Middle Eastern Persian Salad Sandwiches Soup Wraps
9093,May Lee's Chinese Restaurant,3.5,37.876297,-122.5998,Chinese Asian Fast Food Pan Asian Sushi
9094,Mediterranean Grill and Cafe,4,36.742599,-119.7795421,Mediterranean Middle Eastern Coffee Grill Persian
9095,Mexican Fiesta,4.5,32.720584,-117.168565,Mexican
9096,Mi Piace,3.5,34.145794,-118.1497,Italian Bakery American Pizza Mediterranean Pasta
9097,Mi Tierra Restaurant,4.5,36.675776,-121.65429,Mexican
9098,Michael's Pizza,4.5,33.604522,-117.274075,Pizza Italian Sandwiches Subs
9099,Mijori Japanese Restaurant,4.5,37.812479,-122.247297,Japanese Sushi
9100,Miki Japanese Restaurant,3.5,37.6791175,-120.99538,Japanese Sushi
9101,Milano Restaurant Oakland,3,37.814322,-122.2465,Italian Seafood
9102,Mimi's Cafe,4,34.2355335,-118.562857,American Latin American Mediterranean Mexican
9103,Mimi's Cafe,3,33.9797419,-118.0373857,Continental
9104,Mio Vicino,3,37.349532,-121.94845,Italian Pizza
9105,Modesto Sukiyaki,3,37.689423,-121.01251,Japanese Fast Food Sushi
9106,Monark Asian Bistro,3.5,33.956349,-117.3317639,Asian Chinese Thai Fusion
9107,Mos No 2,5,33.744301,-117.850998,Japanese Sandwiches
9108,Mountain Mike's Pizza,4,38.664031,-121.261004,Pizza Fast Food American Deli Italian Sandwiches Subs
9109,Mountain Mikes Pizza,4,36.714985,-121.65485,Pizza American Sandwiches Subs
9110,Mulberry Street Pizzeria,4,34.06387,-118.39912,Pizza Deli Italian Pan Asian Salad Thai
9111,My Buddies Pizza,4,33.659543,-117.301209,Pizza Italian Sandwiches Subs
9112,Nash's Restaurant,4,39.744484,-121.850739,American
9113,Naturally,4,34.046766,-118.525067,American Cuban Japanese Pizza
9114,Newsroom The Espresso Cafe,5,34.020092,-118.4971,Healthy Vegetarian Eclectic Organic
9115,Nick's Family Restaurant,4.5,37.698666,-122.13927,American Diner
9116,Nikko's Burgers,4.5,33.92277942,-117.4426031,Burgers Sandwiches
9117,Nipa Pon,4.5,37.54351413,-122.3075927,Thai Asian
9118,Nirvana-Beverly Hills,3.5,34.066399,-118.380997,Indian
9119,No Da Te,4.5,33.7197,-116.37967,Japanese Sushi Asian Seafood Vegan Vegetarian
9120,Noodle Planet,3.5,34.07814,-118.13053,Chinese Asian Thai Vietnamese
9121,Nopalitos,4.5,38.567299,-121.433998,Mexican Italian Tex Mex
9122,Nopgow Thai Chinese Restaurant,4,34.587531,-118.083929,Thai
9123,Oak Tree Inn,4,34.110756,-118.15049,Chinese American Deli Seafood Steak
9124,Oasis Restaurant and Bar,4.5,37.79978,-122.26453,Pub Food American Burgers Caribbean
9125,Ohlone Yen Ching Restaurant and Lounge,4.5,37.531242,-121.937355,Chinese
9126,Ono Grill,3.5,34.041682,-118.10407,Hawaiian
9127,Oriental Restaurant,1.5,37.780354,-122.412674,Chinese Asian Deli Japanese Pan Asian Vietnamese
9128,Oriental Tea House,3.5,37.73857,-122.143845,Chinese Asian
9129,Oryz Family Restaurant,4,33.747555,-116.96946,American Grill Mexican
9130,Osteria Panevino,4,32.712883,-117.160164,Italian Pizza American
9131,Ozuma Restaurant,3.5,37.502636,-122.25654,Japanese Sushi
9132,Pacific Ave Pizza and Grille,4.5,36.97502,-122.02645,Pizza Diner Italian
9133,Pacific Fresh Seafood Grill,4.5,34.211388,-118.84105,Seafood American Mediterranean
9134,Pacifico Restaurante Mexicano,3,38.5764645,-122.5800405,Mexican American Californian
9135,Paco's Tacos No 2,5,34.175903,-117.330376,Mexican American
9136,Panda Palace Chinese Restaurant,4,32.677211,-117.09538,Chinese Deli
9137,Papa Murphys Take N Bake,4.5,37.360394,-120.6135,Pizza American
9138,Papa Murphys Take N Bake,4,38.254272,-122.03423,Pizza American
9139,Pasta Etc,3,38.43367,-122.68851,Italian
9140,Pasta Preziosa Cafe,4.5,34.204484,-118.228022,Italian Pizza American Deli European Pasta
9141,Paul's Pantry,4,33.565498,-117.662003,American Burgers
9142,Pearl Palace,5,37.770135,-120.837598,American
9143,Peking House Restaurant,2.5,37.334995,-121.890706,Chinese
9144,Peony Chinese Cuisine,4,33.57457,-117.17792,Chinese Asian Deli Seafood Vegan Vegetarian
9145,Pepe's Taqueria,3.5,37.792501,-122.393985,Mexican Cuban Fast Food Japanese
9146,Performance Chiropractic,4.5,37.96320238,-121.9940221,Italian
9147,Pezzulo's Ristorante,2.5,35.16345,-120.68729,Italian Seafood
9148,Phillys Best,3,33.884399,-117.86351,Sandwiches Soup American Cheesesteaks
9149,Pho Cuong,4.5,37.375999,-121.867996,Vietnamese Asian
9150,Pho Viet Restaurant,2.5,37.645901,-121.020522,Vietnamese Asian
9151,Phoenix Gardens,4,34.099846,-117.770454,Chinese Seafood Asian Cuban Japanese Thai
9152,Pick A Deli,4,37.649324,-122.120565,American Deli Sandwiches
9153,Pick Up Stix,3.5,33.884399,-117.8636,Chinese Asian Japanese
9154,Pick Up Stix,3.5,33.630001,-117.906998,Chinese Asian Deli Fast Food Japanese
9155,Pico Paco Taqueria,3,37.835999,-122.263,Mexican
9156,Pita Pita,4,34.145916,-118.13107,Middle Eastern Lebanese Mediterranean Catering Greek Vegetarian
9157,Pittsburgh Chicken and Taters,3,33.80317,-118.0688171,American Pasta Sandwiches
9158,Pizza Barn,3,34.11383,-117.76639,Deli Pan Asian Pizza Seafood
9159,Pizza by Luigis The Pizza Man,4,37.64982,-122.45448,Italian Pizza Deli
9160,Pizza Place California,3.5,34.098598,-118.109001,Italian Pizza Californian
9161,Pizza Plus,1,37.47056,-121.130144,Pizza Fast Food Subs
9162,Presto Pasta,2.5,34.423676,-119.68359,Italian Fast Food Pasta Pizza
9163,Quick Stop Subs,5,33.911122,-117.269272,Sandwiches Subs Wraps
9164,Quinto Patio,4.5,38.294563,-122.303379,Mexican Fast Food
9165,Ragin Cajun Cafe,4,33.864052,-118.3972248,Cajun Creole German Southern
9166,Raj Palace,4,37.3251,-121.79787,Indian Pakistani
9167,Ramen-ya,4,34.035702,-118.445,Japanese
9168,Real Ice Cream,4,37.352299,-121.983002,Ice Cream Indian Vegetarian
9169,Red Dragon-Eagle Restaurant,3,34.125428,-118.220209,Chinese Deli
9170,Red's Bbq and Grillery,2.5,34.279007,-118.73871,Barbecue Burgers Chicken Ribs Wings
9171,Rhineland Deli,3.5,34.174206,-118.843666,Deli American Sandwiches
9172,Rico's,4.5,38.613102,-121.47554,Pizza Fast Food Sandwiches Subs
9173,Rin's Thai Restaurant,4.5,38.29157777,-122.455896,Thai
9174,Riverside Cafe,4.5,34.15893,-118.31347,French American British Cafe Coffee Latin American Vietnamese
9175,Rosa's Restaurant,2.5,33.857246,-118.39087,Mexican Italian
9176,Rosas Pizza,3.5,36.575367,-119.62373,Pizza Italian Sandwiches Subs
9177,Rose Garden Chinese Restaurant,4,38.72756,-121.27205,Chinese Asian
9178,Rose Garden Thai Cuisine,4.5,37.95727945,-122.347744,Deli Thai
9179,Rose International Market,4,37.384575,-122.08502,Middle Eastern Mediterranean Persian
9180,Round Table Pizza,4,34.1067,-117.63999,Pizza American Deli Sandwiches
9181,Round Table Pizza,3,37.498154,-122.250149,Pizza American Deli
9182,Round Table Pizza,3,33.874176,-117.88673,Pizza Italian American Salad Subs
9183,Round Table Pizza,5,34.08066,-117.71985,Pizza American Deli Italian
9184,Ruen Tong Thai Cuisine,4,39.1576518,-123.208328,Thai Asian
9185,Rufino's Ristorante Italiano,4,33.819698,-117.94137,Pizza Italian Deli Pasta
9186,Sabuy Sabuy Thai Cuisine,4,37.83662,-122.25127,Thai Asian
9187,Sahara Middle Eastern Cuisine,4,34.146,-118.103996,Middle Eastern
9188,Sai Sai Restaurant,3,34.049447,-118.252874,Japanese Sushi American Asian Cuban Fusion Seafood Thai Vegetarian
9189,Salsa Tacos Mexican Food,3,38.57921,-121.549604,Mexican
9190,Sam's Bar-B-Que,4.5,37.30592489,-121.9313228,Barbecue American Steak
9191,San Felipe Grill,3.5,37.99051,-121.3125,American Grill Sandwiches
9192,Santa Barbara Pizza and Chicken,4,35.375854,-118.949036,Pizza Sandwiches Subs
9193,Satsuma Sushi Japanese Restaurant,3.5,34.10669,-117.58758,Japanese Sushi
9194,Shabazz Seafood Restaurant and Bakery,5,34.010698,-118.321618,Seafood Southern
9195,Shahnawaz Restaurant,4.5,33.83874,-118.07117,Indian Chicken Deli Mediterranean Pizza Seafood
9196,Shakey's Pizza,2.5,33.976124,-117.33997,Pizza Italian American
9197,Shamrock Bar and Grill,4,33.619801,-117.92325,Irish
9198,Shan Shan Low Restaurant,4,37.973236,-122.04116,Asian Chinese
9199,Shanghai Grill,4.5,34.06705,-118.39674,Chinese Deli Grill
9200,Siam Lotus,4,37.98699,-122.58827,Thai Asian Pan Asian Steak
9201,Siam Rice I,4,34.416084,-118.45607,Thai
9202,Siggys Restaurant,4.5,33.529068,-117.17489,American Burgers
9203,Sizzling Tandoor,4,38.441269,-122.714609,Indian Asian
9204,Snap-e-Taco,4,34.037544,-117.95203,Mexican
9205,Solano Grill and Bar,4.5,37.890335,-122.297874,American Asian Californian Seafood Burgers Grill Pub Food
9206,Spumonis,3.5,34.143638,-118.6999382,Italian Pizza Deli Pasta
9207,St. Francis Bbq,2.5,34.214802,-119.001999,Barbecue American Burgers Chicken Ribs Wings
9208,Stacks,4,37.287201,-121.946999,American
9209,Stacks,4,37.580322,-122.34649,American
9210,Stacks,3,37.453425,-122.183046,American
9211,Stadium Pub,4,37.900635,-122.060715,American
9212,Stammtisch Restaurant,4,36.613987,-121.841156,German
9213,Star India,3.5,37.781236,-122.459185,Indian Asian Healthy Pakistani Vegetarian
9214,Subway,2,40.453175,-122.29103,Fast Food Sandwiches American Salad
9215,Subway,3.5,37.308297,-121.847834,Sandwiches Fast Food American Deli Salad
9216,Subway,3,34.026133,-118.427667,Sandwiches American Fast Food Subs
9217,Subway,3.5,33.81056964,-117.993095,Sandwiches American Deli Fast Food Vegetarian
9218,Subway,3.5,38.789953,-121.222734,Sandwiches American Fast Food Salad
9219,Subway 971,5,34.1465,-118.254997,Sandwiches American Fast Food Salad Subs
9220,Sugar Plum Coffee Shop,4.5,37.97688,-122.031442,Coffee Diner
9221,Sunrise Cafe,1.5,38.572233,-121.2558955,Deli Bagels Bakery Burgers Diner
9222,Supreme Dragon,4,33.98743733,-117.9030204,Chinese Seafood
9223,Surf Brothers Teriyaki,4,33.052271,-117.2620997,Fast Food Hawaiian American Asian Barbecue Japanese Pan Asian
9224,Sushi Hirosuke,4,34.160784,-118.5091216,Sushi Japanese American Asian
9225,Sushi Koko,3.5,37.651902,-122.491143,Japanese Sushi Asian
9226,Suzy's Mexican Food,5,37.967015,-121.296777,Mexican
9227,Swiss Hotel Service,3.5,38.293685,-122.457674,Italian American Californian
9228,Szechwan Palace Restaurant,3.5,33.961519,-118.4456,Chinese Deli
9229,Tabla Flavours,2,37.70601,-121.9236,Indian
9230,Tachi Sushi Bar,3.5,37.950985,-121.958805,Sushi Japanese Asian
9231,Tachibana Japanese Restaurant,4.5,36.301952,-119.31362,Japanese Sushi
9232,Taco Mesa,4.5,33.64343,-117.92536,Mexican
9233,Tacos De Acapulco,4.5,39.724822,-121.8438399,Mexican
9234,Tacos El Oso,4.5,34.254517,-118.4384,Fast Food Mexican
9235,Tam's Junior Burger No. 2,4,34.110299,-118.191377,Burgers American Fast Food
9236,Taqueria 3 Hermanos,3.5,37.397999,-122.075996,Mexican
9237,Taqueria El Tapatio,4,34.13087,-118.2524,Mexican Tapas
9238,Taqueria Jalisco,4.5,37.68974,-122.462287,Mexican
9239,Taqueria Riverbank,4.5,37.737953,-120.93705,Mexican
9240,Taqueria Tlaquepaque,4.5,37.29032,-121.888016,Mexican American Latin American
9241,Taqueria Vallarta,4,36.976601,-122.015999,Mexican Fast Food
9242,TCBY,1,37.9256,-121.697556,Ice Cream
9243,Teris Place,4.5,33.872807,-118.317024,Mediterranean Mexican
9244,Teriyaki Bowl 2,4.5,35.392644,-118.950279,Japanese Asian Korean Pan Asian
9245,Thai Bistro II,4.5,36.618412,-121.90611,Thai Bistro
9246,Thai Dishes,4,34.03095,-118.48376,Thai Asian Deli
9247,Thai Smile Restaurant,5,33.88917,-118.1533,Mediterranean Mexican Steak Thai
9248,The 9th Street Eatery,4,33.980036,-117.373266,American Cafe Sandwiches
9249,The Auburn Breakfast Club,4.5,38.903564,-121.073814,American Deli Cafe Fast Food
9250,The Beef Burrito Taqueria,5,34.212505,-118.597849,Mexican
9251,The Brockton Villa Restaurant,4,32.85008,-117.27138,American Californian Seafood Deli Diner Italian Steak
9252,The Bun Boy,3,34.893095,-117.0507592,Cafe Coffee Mexican Sandwiches
9253,The Fabiolus Cafe,4.5,34.098,-118.32582,Italian Pizza Seafood Steak
9254,The Longboard Restaurant and Pub,3.5,33.658157,-118.000963,American Bakery International Traditional
9255,The Ranch Enchilada,4.5,33.885899,-117.764,Mexican
9256,Titos Bakery,3.5,33.77174,-118.1779,Bakery Mexican
9257,Togo's,5,38.476858,-122.735925,American Sandwiches Wraps
9258,Tokoy Grill,1.5,33.86086,-118.02965,Japanese Chinese
9259,Tony's Pizza,4.5,35.506065,-119.27829,Pizza Subs
9260,Tottino's Pizza,3.5,33.971404,-118.357063,Pizza Italian Sandwiches Subs
9261,Trattoria Acqua,4,32.84898164,-117.270636,Italian American Pasta Mediterranean
9262,Trattoria Farfalla,4,34.107338,-118.287415,Italian Pizza American Deli Diner
9263,Truly Mediterranean,4,37.764921,-122.422223,Mediterranean Middle Eastern Greek
9264,Tully's Coffee,4,37.658929,-121.876687,Coffee American Diner Tea
9265,Uncle Sams,3.5,38.127754,-122.252074,Chinese
9266,Urban Mo's Bar and Grill,4,32.748269,-117.162676,American Burgers Salad Sandwiches
9267,Uzen Japanese Cuisine,4.5,37.840168,-122.25134,Japanese Asian Sushi
9268,Vallejo's Restaurant,4,38.573601,-121.49123,Mexican Southwestern
9269,Venice Bistro,3,33.994427,-118.480353,Mexican American French
9270,Villa Nova Restaurant,3.5,33.620995,-117.9257,Italian Seafood Healthy Mediterranean Pasta Steak Vegetarian
9271,Villa Romano,3,38.24063,-122.27009,Italian Fast Food
9272,Visconti's Ristorante,3.5,38.65685,-121.12619,Italian Pizza
9273,Volare' Pizza,3.5,37.772346,-122.429734,Pizza Italian Sandwiches American Deli Pasta Subs
9274,Wienerschnitzel,5,35.318505,-119.07165,Hot Dogs American Burgers Fast Food Sandwiches Wraps
9275,Wienerschnitzel,5,34.140048,-117.988678,American Hot Dogs Burgers Fast Food Sandwiches Wraps
9276,Wienerschnitzel,3,34.025389,-118.457923,Hot Dogs American Burgers Fast Food Sandwiches Wraps
9277,Wiki Wiki Burgers,1,33.92966,-118.165096,Burgers Chinese Fast Food Hot Dogs Pan Asian Sandwiches
9278,Wildflower Cafe,4,37.794106,-122.401245,American Californian Healthy
9279,Wings and Things Restaurant,3.5,33.18264999,-117.3319074,Chicken Wings
9280,Won's Coffee Shop,4.5,34.187801,-118.447998,Chinese Diner American Japanese Pan Asian
9281,Wood Ranch Bar-b-Que,4,34.143932,-118.755769,Barbecue American Salad
9282,Woodward's Garden,4.5,37.769833,-122.420393,American Californian Bakery Eclectic French Healthy Italian Mediterranean Organic
9283,York Shore House,4.5,34.67537,-118.1555,Deli Fish And Chips Italian Japanese Korean Seafood
9284,Yummy Chinese Restaurant,4.5,37.905411,-122.304783,Chinese
9285,Yung Kee Restaurant,3.5,37.799801,-122.271004,Chinese Asian Korean
9286,Zapata's,4.5,33.917272,-117.23041,American Mexican
9287,Zazie,4.5,37.765431,-122.449916,French American Bistro Californian
9288,Agrusas Pizza and Italian Cuisine,4,33.9025,-118.02987,Fast Food American Italian Pizza
9289,Ahn's Quarter Pound Burger,4.5,37.808899,-122.252945,Burgers American Fast Food Hot Dogs
9290,Alaska Seafood and Sushi,4.5,33.732289,-118.279246,Korean Seafood
9291,Alejandra's Mexican Food,3.5,36.33018,-119.29474,Mexican
9292,All Star Pizza,3.5,33.927267,-117.226939,Pizza Italian Sandwiches Subs
9293,Alpine Taco Shop,5,32.8357243,-116.7684444,Mexican
9294,Alta Coffee,4.5,33.615137,-117.928248,Coffee
9295,American Fish and Seafood,3,34.038617,-118.241098,Seafood
9296,Angelo's Burgers,3.5,33.044323,-117.29363,Burgers Fast Food American Hot Dogs Italian Sandwiches
9297,Annie's Panda Garden,5,38.12527,-122.22971,Chinese Asian
9298,Arashi,3,33.19294,-117.23209,Sushi Japanese Asian Pan Asian
9299,Arigato Japanese Restaurant,3.5,32.780207,-117.032482,Japanese Sushi American
9300,Ascona Pizza,4,37.79887,-121.92081,Pizza Sandwiches Subs
9301,Avanti Pizza and Pasta,3.5,37.512295,-122.29374,Pizza Deli Healthy Italian Pasta Salad Sandwiches
9302,Azteca Restaurant,4.5,33.775135,-117.941,Mexican American Southwestern
9303,Bacco,4,37.751678,-122.436371,Italian Continental
9304,Back Forty Texas BBQ,4,38.66044,-120.94261,Barbecue Burgers Chicken Deli Fast Food Ribs Wings
9305,Bahay Kubo Restaurant,3,34.071499,-118.272003,Filipino
9306,Baker's Drive-Thru Restaurant,4.5,33.995426,-117.36545,American Bakery Burgers Fast Food
9307,Bangkok Bay Thai Cuisine,4.5,37.486008,-122.23476,Thai Asian Deli
9308,Basque Boulangerie Cafe,4,38.292491,-122.456605,Bakery Cafe Coffee Deli French Sandwiches
9309,Bell Tower,4,37.79420697,-122.4212921,American Pizza Sandwiches Seafood Traditional Vietnamese
9310,Bella Luna,3.5,32.7132,-117.1601665,Italian European
9311,Ben's Burgers,4,37.68744,-121.78336,Burgers Sandwiches
9312,Best Burgers,4.5,37.9563,-122.039242,Burgers American Fast Food Hot Dogs Sandwiches
9313,Besta-Wan Pizza House,4,33.0205,-117.28144,Pizza Fast Food Italian American Californian Mexican
9314,Bette's Oceanview Diner,4,37.870243,-122.30072,American Diner Deli
9315,Bossa Nova Brazilian Cuisine,4,34.038496,-118.431941,Brazilian Deli Italian
9316,Buck's of Woodside,4,37.42964,-122.254265,American
9317,Burger Basket,3,34.42438245,-117.5721163,Burgers Sandwiches
9318,Burger King,3.5,36.517888,-119.564839,Burgers Fast Food American Chicken Salad
9319,Burger King,3,33.960001,-118.301955,Burgers American Fast Food
9320,Burger King,2,37.468279,-122.434257,American Burgers Fast Food Continental French
9321,Burger King,3.5,34.210791,-118.843516,Burgers American Fast Food
9322,Burger Town,4.5,33.8592,-117.975998,Burgers Sandwiches
9323,Burrito Factory,4,37.251347,-121.83357,Mexican American
9324,Cactus Taqueria,3.5,37.891468,-122.277534,Mexican American Californian
9325,Cactus Valley Mexican Restaurant,4.5,35.381864,-119.054816,Mexican
9326,Cafe 1134,3,32.684502,-117.179307,American Coffee Cafe Deli Diner French Sandwiches Tea
9327,Cafe 817,4,37.800785,-122.27493,Italian American Mediterranean Cafe Coffee Organic Sandwiches Tea
9328,Cafe Des Beaux-Arts,3.5,33.719936,-116.380232,French Bistro Burgers Hot Dogs Pan Asian
9329,Cafe Mario,2,37.620463,-122.4105155,Bistro Cafe
9330,Cafe Med,3.5,34.09222983,-118.3799268,Italian Mediterranean Pizza American Chicken Diner European Juices Smoothies
9331,Cafe Metropol,4.5,37.789904,-122.403267,Italian Sandwiches American Californian Bakery Coffee Healthy Pizza Salad
9332,Cafe Meyers,3.5,37.797937,-121.91886,Bistro Cafe Coffee
9333,Cafe Santorini,4,34.14673,-118.151854,Mediterranean Greek Italian Mexican Pizza
9334,Cafe Sarafornia,4,38.579011,-122.579177,American Diner Eclectic
9335,Cafe Zoolu,4,33.536568,-117.77747,Californian Cafe Seafood American Bistro Eclectic Pacific Rim
9336,Caffe Centro,4.5,37.781683,-122.394115,Coffee Sandwiches Tea
9337,California Grill,4.5,34.22216445,-119.0686011,American Californian Continental Seafood Steak Vegetarian Burgers Diner
9338,Canton Restaurant,3.5,33.7593,-117.980003,Chinese Vietnamese
9339,Cantonese Express Food,4.5,36.663754,-121.65936,Chinese American
9340,Carnitas Los Reyes,4.5,33.784668,-117.83574,Mexican
9341,Casa Corona,4,35.6400615,-117.6780313,Mexican Latin American
9342,Casa De Paradiso Mexican Restaurant,3,39.750965,-121.607728,Mexican
9343,Casa Flores Restaurant,4,37.95395,-121.28877,Mexican American
9344,Casa Maya,4.5,34.07004,-117.13246,Mexican
9345,Casablanca Moroccan Restaurant,4,38.573822,-121.382169,Moroccan Middle Eastern Diner
9346,Cathay Chinese Food,3.5,33.68274,-117.16741,Chinese
9347,Centinela Cafe,4.5,33.98972357,-118.4186619,American Mexican Burgers Cafe Coffee Diner Latin American
9348,Cha-am Restaurant,4,37.78345605,-122.3992234,Thai Asian Seafood Diner Healthy Pan Asian Steak Vegetarian
9349,Chapala Cafe,3,40.80398,-124.16981,Mexican Coffee
9350,Cheesecake Factory,4,34.054009,-118.463896,American Eclectic International Bakery Diner Pan Asian Salad Sandwiches Seafood
9351,Cherubini Coffee House,5,37.849911,-122.031691,Coffee Cafe
9352,Chez Nous,4,32.902918,-117.114883,American Deli French Mediterranean Sandwiches Spanish Tapas
9353,Chibcha Colombian Restaurant,3.5,34.080299,-118.269997,Colombian South American Latin American
9354,Chili Palace,3,37.68662,-122.13905,American Asian Chinese Mexican Vegetarian
9355,China Bistro,4,33.88861,-117.868904,Chinese
9356,China City Restaurant,4.5,37.995785,-121.8067,Chinese Asian Fast Food Pan Asian
9357,China Garden,4.5,33.93892,-117.2546,Chinese Asian Fast Food
9358,China House,3.5,38.67187,-121.16106,Chinese Fast Food Deli
9359,China King,4,33.82659767,-116.545714,Chinese
9360,China King,3.5,33.7393,-117.9200335,Chinese
9361,China Moon,5,33.52475,-117.7159,Chinese Asian
9362,China Panda,5,34.070305,-117.4359,Chinese Asian Fast Food Pan Asian
9363,Chiotras Grocery,5,37.758919,-122.402054,Deli
9364,Chipotle Mexican Grill,4,37.55425,-122.2567,Mexican Fast Food
9365,Chipotle Mexican Grill,3.5,34.11557081,-117.8359222,Fast Food Mexican Tex Mex
9366,Chipotle Mexican Grill,4,34.0634,-118.399002,Mexican Fast Food American Tex Mex
9367,Chipotle Mexican Grill,4.5,37.687777,-121.04995,Mexican
9368,Chipotle Mexican Grill,4,38.42337,-121.41772,Mexican American Fast Food
9369,Chipotle Mexican Grill,3.5,37.755518,-122.2499828,Mexican
9370,Chipotle Mexican Grill,5,34.069027,-117.26145,Mexican
9371,Chipotle Mexican Grill,4,34.264458,-119.212712,Mexican
9372,Chipotle Mexican Grill,3,34.091606,-118.14559,Mexican
9373,Chipotle Mexican Grill,4,38.770169,-121.265662,Mexican Fast Food
9374,Chipotle Mexican Grill,3,37.790406,-122.399275,Mexican
9375,Chipotle Mexican Grill,3.5,34.15424,-118.79637,Mexican
9376,Chipotle Mexican Grill,4,38.004761,-122.544757,Mexican
9377,Chipotle Mexican Grill,3.5,37.55434,-121.983665,Mexican
9378,Chipotle Mexican Grill,4.5,33.901749,-118.373435,Mexican Fast Food Thai Vegetarian
9379,Chipotle Mexican Grill,4,33.637383,-117.67973,Mexican Fast Food
9380,Chipotle Mexican Grill,4,37.69551,-122.077189,Mexican Fast Food
9381,Chipotle Mexican Grill,4,38.743763,-121.22635,Mexican Fast Food
9382,Chipotle Mexican Grill,4,33.657698,-117.919014,Mexican Fast Food
9383,Chipotle Mexican Grill,4.5,34.41903,-119.698555,Mexican Fast Food
9384,Chipotle Mexican Grill,4.5,37.26223179,-121.9319129,Mexican Fast Food
9385,Chuys Mesquite Broiler Restaurant,4,34.37765828,-118.5677576,American Mexican
9386,Cialuzzi's,5,33.85121,-118.38919,Pizza Italian Pasta
9387,Ciao,3.5,33.60598,-117.889824,Italian Pizza Seafood
9388,Ciao Pasta,4,33.50257,-117.66336,Italian American Mexican Steak Pasta Pizza
9389,Cielito Lindo,4.5,37.351086,-121.896104,Mexican Seafood Southwestern
9390,Cinnabar,3.5,34.134713,-118.254997,American
9391,Coco's Bakery,4,34.267276,-118.467844,American Bakery Salad Sandwiches Soup Thai Wings Wraps
9392,Com Tam Thanh,3.5,37.33297,-121.85325,Vietnamese Asian Vegetarian
9393,Cook's Cuisine,4,34.84843,-114.610408,American
